Customer_ID,Age,Gender,Tenure,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Churn
85111,35,,1,87095,823,57372,4,,0
85112,58,,7,27698,847,72638,3,,0
85113,45,,10,31551,419,23907,1,,1
85114,69,,3,73064,743,101523,2,,0
85115,19,,1,143360,893,116437,3,,0
85116,54,,10,5328,530,25495,1,,0
85117,58,,1,178845,838,101643,3,,1
85118,53,,7,50104,507,128312,2,,0
85119,65,,8,61712,597,106427,4,,0
85120,70,,5,164327,836,108286,3,,0
85121,41,,4,113019,653,76647,2,,1
85122,52,,3,141682,436,26493,1,,0
85123,23,,3,175158,856,33720,1,,1
85124,34,,8,139471,730,126046,4,,1
85125,47,,6,189847,738,38274,2,,0
85126,68,,7,42853,750,37349,3,,0
85127,25,,9,171520,518,58878,2,,1
85128,59,,10,114587,803,143831,3,,0
85129,27,,9,15949,505,115232,1,,0
85130,33,,10,132157,732,63059,2,,1
85131,55,,6,117154,390,107036,1,,0
85132,43,,9,41106,769,111158,1,,0
85133,48,,3,166573,752,136563,1,,0
85134,69,,7,37159,662,111107,4,,0
85135,25,,3,135846,547,67108,4,,0
85136,52,,1,153207,419,39687,1,,1
85137,51,,8,71567,685,65691,2,,0
85138,27,,0,31923,816,20806,1,,0
85139,57,,10,119369,384,51813,3,,0
85140,61,,5,106085,666,31607,2,,1
85141,69,,3,5411,752,38460,2,,0
85142,29,,8,23498,513,113318,3,,0
85143,58,,7,7235,373,97257,1,,0
85144,44,,7,9191,374,34099,4,,1
85145,36,,5,76938,327,64296,1,,0
85146,43,,1,107899,457,10120,2,,1
85147,32,,4,46002,646,144478,3,,0
85148,48,,5,188123,393,107030,1,,0
85149,63,,0,94737,683,30562,2,,1
85150,54,,2,46198,563,130245,2,,1
85151,35,,3,9048,407,53212,4,,1
85152,46,,9,165870,605,67135,4,,1
85153,61,,4,12742,447,112592,2,,1
85154,44,,1,70933,775,147428,1,,1
85155,55,,0,148634,428,118765,4,,1
85156,37,,8,105621,861,107315,3,,0
85157,38,,7,160291,373,26459,1,,1
85158,46,,8,3410,609,110586,1,,0
85159,60,,9,193769,437,112921,2,,0
85160,32,,8,93525,684,143926,1,,0
85161,39,,4,140005,388,53880,4,,0
85162,40,,5,61565,400,127714,3,,1
85163,21,,2,129589,367,82141,1,,1
85164,41,,4,185889,724,53131,2,,1
85165,31,,8,176968,759,130412,4,,0
85166,54,,4,136607,736,56920,1,,0
85167,38,,0,88448,808,97577,1,,1
85168,60,,5,10354,670,133903,1,,0
85169,69,,5,169787,340,112593,3,,1
85170,56,,0,70585,514,67488,1,,1
85171,30,,5,62879,513,47171,2,,0
85172,36,,2,136656,517,95024,3,,1
85173,43,,0,29884,612,45161,2,,0
85174,53,,3,103132,603,123074,2,,1
85175,69,,0,191987,397,48161,4,,1
85176,61,,2,67641,419,143822,3,,1
85177,63,,0,5364,847,76476,3,,0
85178,50,,4,45752,444,106125,2,,0
85179,57,,2,80740,630,148964,1,,0
85180,33,,10,84809,749,57821,2,,0
85181,70,,10,176578,644,99594,4,,1
85182,36,,3,180728,875,148039,3,,0
85183,54,,2,152545,881,21491,2,,0
85184,31,,4,125332,836,16884,1,,0
85185,61,,2,194325,448,45250,2,,1
85186,61,,10,162318,380,37469,3,,1
85187,47,,9,31013,844,134812,1,,0
85188,48,,3,107974,350,114853,3,,1
85189,37,,9,1858,730,127180,2,,0
85190,61,,8,94119,468,46951,4,,1
85191,60,,10,36746,433,42302,2,,0
85192,64,,3,65967,728,120545,1,,0
85193,24,,7,112418,533,45682,2,,1
85194,59,,2,133810,765,148943,3,,0
85195,54,,8,199403,813,119433,1,,0
85196,64,,3,120747,477,47160,1,,0
85197,19,,7,139679,863,100282,1,,1
85198,39,,9,47462,790,65165,2,,0
85199,30,,7,46565,816,65130,4,,0
85200,63,,1,312,496,27746,2,,1
85201,69,,9,695,442,32116,1,,0
85202,55,,2,179409,365,103018,3,,1
85203,48,,0,8121,595,114467,2,,1
85204,18,,6,123664,707,14821,3,,0
85205,64,,6,186652,468,66239,3,,0
85206,60,,6,55722,441,133737,1,,0
85207,30,,1,169293,745,57371,2,,0
85208,34,,5,140981,531,76875,3,,1
85209,21,,6,39340,875,15034,4,,0
85210,60,,3,176480,520,140840,3,,0
85211,48,,0,118747,535,115444,2,,0
85212,50,,2,16929,346,31030,2,,1
85213,31,,10,2041,357,116061,4,,0
85214,38,,8,25200,811,40065,4,,0
85215,39,,6,10115,577,108400,4,,0
85216,22,,0,118640,330,96433,1,,1
85217,70,,8,8970,591,114133,1,,0
85218,54,,4,118947,389,44564,3,,1
85219,49,,3,141527,830,101405,4,,0
85220,20,,10,193746,715,118904,1,,1
85221,58,,4,6956,507,21431,3,,0
85222,30,,10,110221,573,85534,2,,0
85223,28,,0,104462,347,77395,1,,1
85224,67,,9,4974,364,107459,4,,0
85225,59,,7,88929,453,44660,3,,1
85226,55,,1,18034,338,97507,1,,1
85227,41,,4,134449,434,79978,2,,0
85228,26,,6,148311,503,56397,3,,1
85229,30,,9,196845,670,16312,2,,0
85230,39,,3,143416,458,24200,2,,1
85231,35,,0,128516,317,120300,2,,1
85232,27,,1,81594,895,75183,1,,0
85233,64,,0,63855,898,108141,4,,0
85234,29,,0,35561,848,65198,1,,1
85235,69,,6,16895,459,30827,3,,0
85236,47,,4,109262,660,12425,1,,1
85237,64,,0,155590,795,68716,1,,1
85238,63,,3,66025,822,133065,2,,0
85239,36,,8,4869,840,96236,3,,0
85240,36,,2,34751,400,49889,1,,1
85241,70,,9,113647,780,69348,3,,1
85242,27,,7,59766,349,77241,3,,1
85243,18,,9,1250,624,129692,4,,0
85244,69,,2,148359,586,11938,2,,0
85245,24,,4,102648,479,12956,2,,0
85246,28,,3,76246,328,35113,1,,0
85247,70,,7,31582,690,24144,2,,0
85248,21,,3,121957,769,91478,2,,1
85249,53,,4,54959,566,119085,4,,0
85250,38,,5,4748,896,49268,3,,0
85251,39,,9,188078,405,81497,3,,0
85252,27,,3,131394,535,62267,3,,0
85253,40,,8,86295,418,137466,3,,0
85254,22,,0,172250,667,46277,3,,1
85255,65,,0,89935,618,18525,1,,0
85256,29,,5,60248,736,34288,4,,0
85257,47,,1,39190,319,88520,2,,1
85258,50,,7,5979,470,66098,1,,0
85259,54,,9,198614,677,119469,4,,1
85260,35,,0,179105,814,10589,2,,0
85261,21,,3,100660,582,130139,3,,0
85262,44,,6,68479,385,96058,2,,1
85263,64,,5,121994,432,126973,4,,1
85264,40,,10,136426,444,87688,1,,0
85265,23,,9,108643,529,129499,1,,1
85266,24,,5,63390,864,39675,4,,0
85267,36,,0,183156,626,12632,4,,0
85268,63,,1,118394,520,128159,1,,1
85269,32,,4,40267,370,99562,2,,1
85270,70,,10,112952,836,62288,3,,1
85271,65,,5,90475,770,40978,4,,0
85272,39,,2,22616,417,125024,4,,1
85273,49,,3,156676,716,136000,3,,1
85274,32,,9,96371,675,32819,1,,0
85275,23,,10,85067,449,75394,3,,0
85276,23,,2,45591,775,105830,4,,1
85277,23,,0,161860,806,139793,4,,0
85278,29,,0,40803,327,57416,2,,1
85279,19,,7,84951,517,41881,1,,0
85280,42,,5,93874,370,59605,2,,0
85281,21,,8,89902,773,80595,4,,0
85282,23,,7,18145,508,12671,3,,0
85283,59,,3,25822,383,139277,3,,1
85284,68,,6,160729,555,123977,4,,0
85285,54,,1,126668,888,122252,1,,0
85286,55,,0,124147,598,18979,1,,0
85287,31,,6,42203,620,114598,2,,0
85288,64,,8,199837,852,44285,1,,0
85289,36,,4,46869,704,24896,3,,0
85290,68,,3,179569,556,136131,3,,1
85291,24,,6,167115,833,137026,4,,0
85292,35,,0,170487,811,82202,4,,1
85293,61,,5,10939,321,14684,2,,0
85294,25,,5,73436,697,120419,2,,0
85295,45,,5,125293,603,15154,3,,0
85296,38,,4,57438,462,38062,4,,0
85297,52,,8,68039,867,142647,3,,0
85298,64,,1,45402,610,141595,4,,1
85299,27,,7,97280,445,88929,3,,0
85300,70,,7,78529,597,24918,1,,0
85301,45,,1,124829,392,147593,1,,1
85302,36,,5,44833,807,28612,1,,0
85303,61,,9,199141,398,59135,3,,0
85304,52,,9,82285,362,41605,3,,0
85305,45,,5,171220,871,28876,3,,1
85306,63,,0,131762,737,89745,4,,0
85307,66,,8,52888,333,147918,3,,1
85308,20,,2,153209,657,57758,4,,1
85309,56,,3,186825,724,110024,2,,1
85310,44,,3,45797,702,91911,1,,0
85311,34,,2,121163,367,93373,2,,1
85312,32,,0,116304,847,137191,2,,0
85313,69,,4,198642,870,37988,3,,0
85314,59,,6,183544,432,38739,4,,0
85315,56,,6,133146,736,18497,4,,1
85316,39,,3,38935,394,32862,4,,0
85317,37,,7,72212,552,57423,4,,0
85318,44,,8,77564,437,74472,1,,1
85319,52,,5,179355,570,11003,4,,0
85320,64,,4,26664,843,53473,3,,0
85321,69,,1,179424,875,127220,3,,0
85322,22,,2,106053,475,62541,4,,1
85323,19,,5,183669,666,100744,3,,1
85324,58,,3,108361,512,129685,4,,1
85325,67,,0,108769,830,112310,3,,1
85326,62,,7,98520,894,109774,2,,0
85327,37,,1,59854,557,97909,4,,0
85328,24,,4,172664,613,65055,3,,1
85329,53,,8,90618,392,101722,1,,1
85330,25,,9,120535,899,27186,4,,0
85331,44,,10,157571,896,63327,1,,1
85332,23,,6,190139,531,16413,4,,0
85333,41,,8,180560,810,65763,1,,1
85334,53,,2,48554,473,70255,3,,1
85335,22,,6,119225,487,43826,1,,1
85336,37,,7,171267,380,129424,2,,0
85337,37,,4,85327,609,29139,1,,0
85338,70,,7,124871,808,90644,4,,1
85339,58,,0,14363,430,140453,4,,1
85340,57,,1,112207,580,114127,2,,1
85341,51,,7,178256,855,87996,2,,0
85342,56,,0,106426,839,43192,4,,1
85343,67,,10,110,390,71407,1,,0
85344,27,,10,68984,300,38982,3,,1
85345,20,,0,49923,828,61587,4,,0
85346,66,,2,24398,423,108357,3,,1
85347,51,,2,115077,456,147719,3,,1
85348,52,,4,42113,654,31774,2,,0
85349,54,,7,184291,330,51355,4,,0
85350,62,,10,125991,634,83220,1,,1
85351,62,,2,141740,602,11914,3,,1
85352,55,,2,59456,798,38407,4,,0
85353,63,,6,129425,847,90894,4,,0
85354,40,,9,199698,384,27625,1,,0
85355,54,,10,152151,337,82991,3,,1
85356,38,,8,48175,486,26238,1,,0
85357,44,,0,172698,610,18538,3,,1
85358,18,,1,20812,499,42473,3,,1
85359,26,,9,41852,875,139565,2,,0
85360,20,,6,68303,489,32743,4,,0
85361,55,,1,62288,665,135630,2,,1
85362,53,,1,150801,731,68702,3,,1
85363,51,,8,162687,521,65144,2,,1
85364,47,,3,73539,655,12787,3,,0
85365,48,,4,69194,660,63165,2,,0
85366,47,,4,139603,447,61334,2,,0
85367,33,,2,100034,893,147366,2,,0
85368,46,,7,15156,685,58599,2,,0
85369,23,,1,951,457,44924,2,,1
85370,31,,4,106817,898,89505,1,,0
85371,27,,3,48151,635,89309,4,,0
85372,41,,5,133209,831,42570,2,,1
85373,53,,7,99671,405,104887,2,,1
85374,41,,7,2135,862,25565,2,,0
85375,24,,5,54485,623,52877,4,,0
85376,66,,0,92671,858,21805,3,,0
85377,54,,6,145756,388,97228,1,,1
85378,63,,7,85449,698,29224,1,,0
85379,65,,4,193622,664,76665,1,,0
85380,57,,6,118493,560,93373,4,,1
85381,65,,4,197394,600,19849,4,,0
85382,55,,8,198224,491,107154,1,,0
85383,42,,10,141558,523,18292,4,,1
85384,60,,10,145889,705,112100,1,,1
85385,51,,6,100029,578,105527,1,,1
85386,18,,1,179346,872,78592,4,,1
85387,45,,2,104002,477,120429,3,,1
85388,58,,7,40604,380,115370,2,,1
85389,46,,4,16869,510,135337,3,,0
85390,49,,7,155670,782,64704,3,,1
85391,22,,7,97851,681,72111,3,,0
85392,51,,5,14824,837,82548,3,,0
85393,63,,0,156457,514,134419,4,,1
85394,69,,4,163291,720,101419,1,,0
85395,43,,9,149812,824,93334,1,,1
85396,30,,1,27227,508,24458,4,,0
85397,29,,10,44126,500,132634,2,,0
85398,39,,2,34388,865,65986,3,,0
85399,26,,5,116504,725,80080,3,,0
85400,23,,4,39819,477,90444,4,,0
85401,53,,7,162858,397,34892,4,,0
85402,27,,3,65019,727,123180,4,,0
85403,54,,3,166840,521,73760,3,,0
85404,49,,7,6433,486,130497,3,,0
85405,21,,2,159,677,103751,4,,0
85406,69,,8,52955,659,123255,3,,0
85407,21,,2,188939,788,35405,1,,1
85408,30,,0,146107,869,99563,3,,1
85409,33,,7,115038,777,37664,1,,0
85410,60,,5,190984,834,122782,2,,1
85411,68,,10,31309,573,69466,3,,0
85412,67,,1,38880,467,30768,3,,1
85413,43,,5,44595,532,140732,2,,0
85414,50,,0,91654,731,119294,3,,1
85415,70,,8,88671,543,29055,3,,0
85416,21,,8,166120,872,80626,3,,0
85417,43,,9,90822,790,26172,4,,0
85418,26,,7,160025,307,148491,3,,0
85419,58,,2,103348,523,35461,2,,1
85420,28,,8,161900,602,11955,1,,1
85421,22,,6,67187,383,79249,3,,0
85422,70,,3,98592,853,55416,4,,0
85423,55,,1,181391,323,22801,3,,1
85424,69,,8,62824,851,86822,4,,0
85425,49,,5,35057,460,143629,1,,1
85426,46,,3,191744,700,86258,4,,0
85427,55,,1,21297,684,70620,3,,1
85428,57,,8,94495,381,38670,3,,1
85429,45,,1,21904,421,94266,3,,1
85430,70,,2,189715,428,37966,1,,1
85431,41,,3,101581,678,118332,4,,1
85432,36,,8,125675,796,12294,1,,1
85433,18,,6,5832,725,123904,4,,0
85434,22,,8,196520,326,134104,4,,1
85435,40,,5,77906,379,73200,4,,1
85436,70,,7,115020,305,107405,2,,1
85437,36,,0,71040,813,37813,3,,1
85438,19,,5,92812,354,107050,4,,1
85439,65,,2,41294,331,75284,4,,1
85440,19,,7,23922,486,59458,1,,0
85441,26,,2,34522,531,86471,4,,0
85442,35,,9,112768,575,130007,4,,0
85443,33,,4,41131,377,53194,2,,1
85444,56,,0,175327,448,68917,1,,1
85445,26,,4,105022,698,14473,2,,0
85446,61,,3,16698,302,105741,1,,1
85447,68,,3,163734,778,47829,2,,0
85448,40,,3,70522,387,15479,2,,0
85449,50,,0,165300,560,79542,4,,1
85450,55,,0,174951,715,141951,3,,1
85451,51,,10,158409,512,57342,1,,0
85452,43,,4,45830,630,59081,3,,0
85453,34,,0,123300,617,25802,1,,1
85454,70,,4,168146,594,27971,4,,0
85455,31,,9,20778,786,103910,1,,0
85456,30,,1,168396,779,30427,3,,1
85457,39,,6,5533,575,56902,4,,0
85458,60,,7,184881,818,36629,2,,1
85459,65,,0,118636,813,134295,4,,0
85460,35,,9,150847,446,50421,1,,0
85461,37,,0,148188,876,80406,2,,1
85462,47,,4,115890,526,147296,1,,1
85463,52,,3,1576,884,57843,4,,0
85464,50,,5,112605,493,130452,1,,0
85465,63,,10,158838,614,43710,1,,1
85466,34,,1,73465,727,36214,1,,0
85467,52,,3,97292,477,52532,4,,0
85468,29,,10,113828,753,97124,2,,1
85469,19,,5,26984,386,126800,2,,0
85470,51,,8,162067,587,16845,1,,1
85471,29,,5,179333,730,125146,4,,1
85472,43,,6,58639,644,32979,2,,0
85473,49,,7,77579,611,143730,2,,0
85474,38,,3,31722,722,110978,1,,0
85475,22,,8,29989,757,106127,1,,0
85476,45,,8,125220,462,39882,1,,1
85477,40,,2,108748,690,87319,4,,1
85478,65,,5,48998,838,116308,4,,0
85479,49,,1,120808,653,118799,2,,1
85480,22,,1,147052,563,15125,2,,1
85481,52,,3,75979,651,34910,1,,0
85482,23,,9,33479,810,112042,1,,0
85483,36,,4,88575,332,146733,2,,1
85484,61,,9,144485,340,12619,3,,0
85485,57,,0,136257,642,142247,3,,0
85486,23,,3,116593,763,13053,2,,0
85487,31,,10,153852,400,39756,1,,0
85488,20,,8,144010,544,88192,1,,0
85489,28,,0,42318,899,133172,1,,0
85490,56,,10,59392,578,22156,2,,0
85491,58,,6,27955,431,56472,2,,0
85492,41,,0,98088,301,112008,3,,1
85493,60,,5,189307,609,103767,2,,0
85494,62,,7,123462,619,106524,1,,1
85495,35,,1,196427,842,53326,3,,1
85496,48,,0,25145,446,22112,2,,1
85497,27,,10,133224,797,146430,4,,1
85498,43,,0,155010,357,118971,1,,1
85499,46,,3,141487,631,131036,2,,0
85500,19,,0,55110,619,96939,4,,1
85501,47,,3,189413,580,107125,3,,1
85502,56,,8,144274,500,25029,2,,1
85503,64,,10,67570,383,100002,2,,0
85504,27,,0,54694,469,116823,1,,1
85505,29,,1,181764,705,130695,2,,1
85506,37,,4,174267,754,36733,3,,0
85507,58,,1,30663,887,108419,4,,0
85508,36,,5,31898,588,103294,4,,0
85509,23,,5,88274,392,124008,1,,1
85510,40,,4,2653,836,133448,4,,0
85511,36,,5,106000,509,145988,1,,1
85512,48,,1,101545,495,52667,3,,1
85513,50,,6,198988,888,127163,1,,1
85514,19,,8,177661,615,130116,1,,0
85515,32,,2,24726,646,55850,4,,1
85516,28,,0,140223,775,77974,3,,1
85517,43,,1,57920,723,80258,3,,1
85518,35,,1,47055,628,97085,3,,0
85519,18,,1,138084,399,53599,2,,1
85520,49,,6,45275,747,90871,4,,0
85521,21,,10,16478,438,69586,3,,0
85522,39,,10,184185,642,94574,2,,0
85523,53,,8,163338,570,26788,3,,1
85524,46,,5,34242,446,44185,4,,1
85525,53,,8,179351,599,94234,3,,1
85526,67,,2,133678,448,26819,4,,1
85527,50,,2,104756,512,91624,1,,0
85528,56,,4,50206,841,82372,4,,0
85529,31,,5,32470,522,102613,4,,0
85530,65,,10,34408,347,121811,1,,1
85531,64,,0,195796,391,53605,3,,1
85532,54,,0,118367,456,84231,4,,1
85533,62,,0,24656,553,102666,3,,1
85534,22,,1,15870,601,113490,3,,0
85535,67,,0,164877,414,91919,1,,1
85536,39,,2,174353,306,31188,3,,1
85537,22,,6,158170,578,85724,4,,1
85538,54,,8,74640,415,52521,1,,1
85539,55,,10,112136,854,145588,4,,0
85540,63,,10,103441,842,136341,3,,0
85541,51,,3,175330,884,71193,1,,1
85542,32,,8,177990,494,53212,1,,1
85543,65,,3,132445,584,144376,4,,0
85544,54,,2,72892,300,115252,1,,1
85545,44,,10,180131,771,36869,3,,0
85546,65,,8,161871,587,139558,1,,0
85547,18,,3,62092,731,45280,4,,0
85548,46,,6,11030,724,56026,2,,0
85549,25,,10,152562,504,124217,1,,0
85550,50,,7,146761,813,49157,4,,1
85551,24,,7,149086,716,53044,4,,1
85552,46,,1,103789,884,104899,4,,0
85553,48,,2,170333,348,93733,2,,1
85554,55,,8,30944,445,104946,4,,1
85555,25,,3,75559,341,89135,1,,0
85556,48,,0,104092,385,38507,3,,1
85557,54,,10,155577,855,17169,2,,0
85558,32,,3,179387,732,130208,3,,0
85559,69,,1,138229,345,11198,1,,1
85560,49,,5,104108,680,68558,1,,0
85561,43,,10,140770,644,82545,4,,0
85562,65,,7,137556,589,51920,2,,1
85563,66,,7,93933,586,96907,1,,0
85564,28,,2,130915,498,49607,2,,1
85565,40,,8,165381,352,144548,2,,0
85566,51,,6,163788,551,94615,2,,0
85567,50,,2,145141,565,32271,2,,0
85568,34,,9,35841,302,48140,3,,1
85569,50,,0,121387,867,95082,3,,1
85570,19,,6,184199,768,51994,3,,1
85571,66,,9,111127,467,46050,1,,1
85572,21,,4,193649,755,58871,2,,0
85573,29,,5,25345,702,63026,2,,0
85574,46,,8,113289,530,115002,2,,1
85575,59,,3,99633,822,85672,4,,0
85576,59,,2,49778,438,75192,1,,1
85577,64,,1,161766,446,84470,2,,1
85578,60,,6,141286,338,81823,3,,0
85579,56,,10,187141,562,44577,1,,0
85580,59,,4,70411,323,24964,2,,0
85581,36,,8,188180,618,85851,1,,1
85582,67,,9,164274,513,130149,1,,0
85583,19,,3,179156,495,18792,3,,0
85584,24,,9,161812,858,133885,3,,0
85585,63,,6,107804,458,137285,2,,0
85586,39,,9,125653,706,127563,4,,1
85587,28,,8,148949,847,12221,4,,0
85588,50,,7,164681,598,113353,4,,0
85589,37,,3,136045,796,23380,3,,0
85590,22,,5,125607,820,116603,4,,0
85591,21,,4,169059,855,36521,1,,0
85592,31,,9,151230,627,22804,1,,0
85593,20,,9,119651,723,135794,2,,1
85594,67,,7,20005,506,110821,3,,0
85595,35,,4,160265,736,135768,4,,0
85596,44,,2,99281,513,83927,1,,0
85597,21,,0,30766,573,89565,4,,0
85598,20,,10,168960,867,115414,2,,1
85599,44,,7,84137,675,105557,2,,0
85600,45,,9,85878,374,100324,4,,0
85601,39,,5,65950,652,56701,3,,0
85602,59,,5,20150,864,125069,3,,0
85603,46,,7,19291,768,14184,4,,0
85604,33,,2,104829,570,147423,1,,0
85605,52,,9,28252,884,11754,3,,0
85606,36,,4,1455,819,97385,1,,0
85607,69,,10,8804,573,49332,1,,0
85608,47,,8,168778,735,13383,4,,1
85609,32,,10,130855,747,43761,2,,1
85610,22,,5,163395,857,55369,1,,1
85611,48,,1,172257,361,121733,4,,1
85612,60,,8,108545,509,120240,1,,0
85613,48,,10,87043,446,63496,3,,0
85614,26,,4,83473,588,78196,3,,0
85615,30,,2,61970,392,95877,3,,1
85616,60,,5,133132,686,69745,2,,0
85617,38,,6,79445,319,72004,2,,0
85618,63,,8,108274,729,96043,4,,1
85619,48,,10,51114,315,21697,4,,0
85620,18,,5,153,496,123158,1,,1
85621,58,,7,171775,860,42099,3,,0
85622,30,,6,155889,424,14519,4,,1
85623,51,,1,64615,831,85787,2,,0
85624,53,,7,40834,899,142367,4,,0
85625,33,,6,80999,514,95138,3,,0
85626,27,,5,198736,698,111895,1,,1
85627,55,,2,95826,715,59214,2,,0
85628,58,,1,164997,847,128782,2,,0
85629,51,,4,163368,541,129229,3,,0
85630,42,,10,127042,816,96351,4,,1
85631,18,,9,86670,883,58325,3,,0
85632,29,,9,77286,519,50826,4,,0
85633,39,,0,10640,685,29320,4,,1
85634,39,,10,185841,893,101314,1,,1
85635,65,,9,151714,675,83973,3,,1
85636,19,,0,56835,547,63660,2,,0
85637,62,,3,171049,403,96334,2,,1
85638,25,,2,125944,742,112192,4,,1
85639,50,,0,163607,339,67819,1,,1
85640,22,,1,14551,605,136070,3,,1
85641,27,,1,89918,313,33589,3,,1
85642,20,,4,78512,612,23074,3,,0
85643,28,,4,153373,575,70292,3,,1
85644,47,,0,145374,624,124969,1,,0
85645,45,,7,161810,361,138800,2,,0
85646,22,,0,99111,344,73138,2,,1
85647,29,,4,27821,825,80701,4,,0
85648,61,,10,100927,803,144273,3,,1
85649,62,,6,31601,703,106362,4,,0
85650,46,,2,27950,731,51972,4,,1
85651,43,,5,33129,730,124118,2,,0
85652,46,,7,14593,331,63240,2,,0
85653,46,,4,161405,614,122108,1,,0
85654,31,,9,115575,424,136546,3,,0
85655,53,,10,150373,603,34886,3,,1
85656,52,,7,23760,691,44726,4,,0
85657,66,,1,71191,801,13076,3,,0
85658,25,,6,64521,629,115423,4,,0
85659,33,,4,114479,385,124927,2,,0
85660,60,,3,16056,638,100948,3,,0
85661,22,,3,199458,697,58355,1,,0
85662,33,,9,102704,309,148441,3,,1
85663,58,,8,160926,734,96599,3,,0
85664,30,,10,68334,323,57999,3,,1
85665,25,,6,105978,759,112639,2,,1
85666,43,,5,19739,434,82430,1,,0
85667,22,,5,51114,606,77720,4,,0
85668,26,,7,57110,451,27740,1,,1
85669,55,,10,158843,810,25609,4,,0
85670,19,,2,21615,760,99331,1,,0
85671,24,,3,8276,818,147056,3,,0
85672,47,,4,45644,843,94990,3,,0
85673,34,,4,76137,536,53533,4,,0
85674,61,,10,69403,853,89484,2,,0
85675,48,,0,126035,498,110189,1,,1
85676,18,,8,39136,646,131220,4,,0
85677,45,,4,72606,750,47314,4,,0
85678,47,,6,85510,869,78223,3,,0
85679,64,,7,99025,300,70793,1,,0
85680,48,,2,52322,457,54175,1,,1
85681,41,,9,82068,863,46205,3,,0
85682,48,,6,62068,680,112667,2,,0
85683,70,,6,27623,703,99263,4,,0
85684,28,,8,101238,608,22283,4,,1
85685,59,,8,104986,570,116437,2,,1
85686,33,,4,175476,834,133772,1,,0
85687,26,,7,93294,742,102559,1,,0
85688,47,,8,126720,463,108447,3,,1
85689,29,,3,162093,700,37736,4,,1
85690,64,,7,33546,785,67034,4,,0
85691,33,,1,131041,676,131375,4,,0
85692,50,,4,85396,851,96161,3,,0
85693,23,,0,132196,575,116092,3,,0
85694,62,,6,174971,701,41396,2,,1
85695,18,,0,58556,465,100678,4,,1
85696,30,,5,73666,391,41938,4,,1
85697,54,,1,192727,717,82236,4,,1
85698,52,,8,197513,491,70125,1,,0
85699,61,,2,15900,834,91758,4,,0
85700,43,,0,58179,755,44060,1,,1
85701,59,,5,100629,557,25795,1,,0
85702,26,,6,54489,375,136024,1,,1
85703,34,,5,11724,777,100369,4,,0
85704,55,,5,16035,487,29771,2,,1
85705,63,,5,174409,407,132728,4,,0
85706,52,,6,104052,464,51137,2,,1
85707,42,,9,160209,602,40973,3,,0
85708,67,,7,175253,414,134642,2,,1
85709,24,,2,165145,863,68781,1,,0
85710,58,,7,71113,741,54507,3,,0
85711,64,,6,135767,682,26485,3,,1
85712,48,,1,62224,310,149643,3,,1
85713,49,,0,47467,340,11335,4,,1
85714,68,,8,132544,837,81409,4,,1
85715,65,,9,94503,599,140055,1,,0
85716,36,,5,49410,575,109424,2,,0
85717,68,,2,180586,527,69845,1,,1
85718,34,,6,138540,362,87418,2,,1
85719,23,,0,117156,801,58567,1,,1
85720,42,,2,51773,363,124681,3,,1
85721,50,,6,75757,848,59989,3,,0
85722,36,,1,28756,335,108140,4,,1
85723,32,,9,86805,346,135417,3,,0
85724,52,,7,152121,752,91901,1,,1
85725,66,,6,15865,613,69074,1,,0
85726,49,,2,193699,815,82230,1,,0
85727,55,,7,69370,581,129123,1,,0
85728,53,,7,40526,801,30721,1,,0
85729,49,,3,124596,425,122415,1,,0
85730,49,,7,164120,745,137394,3,,1
85731,57,,3,12007,708,70672,1,,0
85732,53,,3,85301,355,32752,2,,0
85733,70,,1,99732,750,19897,4,,0
85734,51,,6,110960,871,147764,4,,1
85735,27,,8,26174,709,68812,2,,0
85736,61,,0,47148,650,123688,2,,1
85737,50,,1,113836,441,50832,4,,1
85738,61,,2,164900,704,129960,2,,0
85739,27,,1,175633,753,79156,2,,0
85740,61,,9,114211,701,95328,4,,1
85741,68,,8,21050,702,89523,4,,0
85742,52,,6,122845,753,115428,4,,0
85743,39,,2,25821,867,62759,2,,0
85744,68,,9,192839,353,63504,3,,1
85745,40,,7,8502,570,105940,1,,0
85746,24,,3,47438,643,10495,1,,0
85747,38,,10,148656,793,140535,1,,0
85748,18,,8,145993,536,130352,3,,0
85749,30,,0,120229,611,149951,1,,1
85750,26,,3,7878,489,136799,2,,0
85751,65,,5,453,325,90192,1,,1
85752,67,,6,157132,399,12889,1,,1
85753,64,,7,128203,339,93339,2,,0
85754,37,,0,63618,879,29152,4,,1
85755,64,,3,62090,572,98082,4,,0
85756,64,,7,87575,389,97348,1,,1
85757,27,,7,198050,603,65739,2,,1
85758,43,,8,181343,817,113701,1,,0
85759,67,,2,160672,837,25817,1,,1
85760,64,,3,159808,597,82048,3,,1
85761,61,,7,197117,680,135171,3,,1
85762,18,,9,48147,489,44414,1,,1
85763,62,,1,147669,416,120487,1,,1
85764,34,,6,143367,325,36837,1,,0
85765,34,,9,89219,780,53392,2,,0
85766,56,,10,52145,699,94987,3,,0
85767,60,,0,15008,511,110104,2,,1
85768,29,,1,166920,508,79116,4,,1
85769,58,,7,199490,832,32078,4,,0
85770,32,,6,185751,474,118995,2,,1
85771,18,,7,64163,539,116681,1,,0
85772,49,,1,124085,632,114743,4,,0
85773,28,,2,55045,346,126034,3,,1
85774,22,,3,7562,569,96292,3,,0
